flow_no,inter_pkt_arrival,duration,connection_status,land,no_of_wrong_frags,no_of_urgent,src_port,dst_port,src_ip,dst_ip,src_mac,dst_mac,src_bytes,dst_bytes,minfpktl,meanfpktl,maxfpktl,stdfpktl,minbpktl,meanbpktl,maxbpktl,stdbpktl,minfiat,meanfiat,maxfiat,stdfiat,minbiat,meanbiat,maxbiat,stdbiat,protocol,fpackets,bpackets
386,-396594972.1168702,-1586379888.467481000,0,1,0,0,,,,,40:2f:08:00:45:00,aa:ae:0c:8b:fd:18,,,54,131099.0,262144,171855322234.0,54,131099.0,262144,171855322234.0,-1586379888.467481,-396594972.1168702,1586379888.467481,1773626634.375911,-1586379888.467481,-396594972.1168702,1586379888.467481,1773626634.375911,eth:llc:data,4,4
387,21.4933335,85.973334000,0,0,4,0,54262,17007,192.168.20.106,197.210.47.61,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1640199489,1114442008,54,54.0,54,26244.0,999999,0,0,0,0.0,21.4933335,49.493541,67.02940168353388,9999,0,0,0,eth:ethertype:ip:tcp,4,0
388,0.7309781801801803,81.138578000,0,0,111,0,52106,6881,192.168.20.106,174.109.129.128,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3973797963,2044801120,66,78.96428571428571,203,18862402.53571428,66,69.61818181818182,159,14133222.000000019,0.0,0.9754699642857142,7.160267,53.66946473475932,0.034355,0.4820410909090909,0.945184,26.030808388683088,eth:ethertype:ip:tcp:bittorrent,56,55
389,0.11330959403669735,98.805966000,0,0,872,0,8999,38380,182.177.223.71,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,3947979286,37232124,66,1407.165548098434,8706,393877040909.76154,66,70.63058823529411,163,896845024.5835339,-3e-05,0.07060397539149886,1.044819,31.48965922746151,4e-06,0.1582258564705883,3.284117,67.0897639975108,eth:ethertype:ip:tcp:data,447,425
390,0.0,0.000000000,0,0,1,0,57082,2351,192.168.20.106,41.73.107.121,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3887581702,21824890,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
391,0.0,0.000000000,0,0,1,0,37308,1074,192.168.20.106,197.210.64.177,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3916679993,1120502234,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
392,10.343601,62.061606000,0,0,6,0,39732,42929,192.168.20.106,197.253.66.115,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1965692333,2448984054,54,54.0,54,26244.0,58,58.0,58,3364.0,0.0,15.283149,61.132529,52.942361794069335,0.30718,0.464505,0.62183,0.49042435772502163,eth:ethertype:ip:tcp,4,2
393,0.0,0.000000000,0,0,1,0,51520,19438,192.168.20.106,197.210.64.9,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3299733233,1741952412,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
394,0.0,0.000000000,0,0,1,0,56300,17971,192.168.20.106,77.16.76.45,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,205345538,3985408908,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
395,25.032225666666665,75.096677000,0,0,3,0,54718,64319,192.168.20.106,197.210.47.8,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3963168367,1301084003,54,54.0,54,11664.0,999999,0,0,0,0.0,25.032225666666665,49.496798,53.99011549506007,9999,0,0,0,eth:ethertype:ip:tcp,3,0
396,0.0,0.000000000,0,0,1,0,44294,31598,192.168.20.106,197.210.64.123,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1735639251,3254663948,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
397,0.23371708612440192,48.846871000,0,0,209,0,53158,443,192.168.20.106,216.58.207.110,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3405772270,963437840,66,222.31182795698925,1434,418406724.0215059,66,371.4913793103448,2282,1825403857.8189642,0.0,0.3771548494623655,11.935431,34.73257601695392,1e-06,0.11871956896551725,3.598257,13.657212631696948,eth:ethertype:ip:tcp,93,116
398,0.09010166666666668,0.270305000,0,0,3,0,43226,18432,192.168.20.106,197.253.66.101,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2859632045,102589025,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,1.65e-05,3.3e-05,2.3334523779156068e-05,0.270272,0.270272,0.270272,0.0,eth:ethertype:ip:tcp,2,1
399,24.888881666666666,74.666645000,0,0,3,0,45608,14018,192.168.20.106,41.73.107.189,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,731301580,3380837895,54,54.0,54,11664.0,999999,0,0,0,0.0,24.888881666666666,49.49322,53.72270788581879,9999,0,0,0,eth:ethertype:ip:tcp,3,0
400,7127881.575013747,1126205288.852172000,0,0,157,0,52545,55726,79.130.244.79,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1027.2307692307693,1514,6256769812.000001,54,60.164556962025316,205,22023014.582278475,0.0,0.24738533333333335,0.77492,19.049474347360714,1.1e-05,0.0267683670886076,0.415895,2.0893062669321063,eth:ethertype:ip:tcp,78,79
401,10.382212166666667,62.293273000,0,0,6,0,45382,17575,192.168.20.106,197.210.64.92,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3928702377,3412894309,54,54.0,54,72900.0,999999,0,0,0,0.0,10.382212166666667,32.426522,53.08129274015387,9999,0,0,0,eth:ethertype:ip:tcp,6,0
402,0.0,0.000000000,0,0,1,0,39224,27871,192.168.20.106,197.210.47.84,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2149762819,592408399,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
403,0.0,0.000000000,0,0,1,0,49862,46342,192.168.20.106,46.97.169.32,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,550938932,2219152686,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
404,0.0,0.000000000,0,0,1,0,35488,51413,192.168.20.106,197.210.47.233,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,637694330,3284203576,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
405,0.0,0.000000000,0,0,1,0,46028,22098,192.168.20.106,197.210.47.131,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,741580893,1250476463,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
406,5467015.962405873,1126205288.255610000,0,0,205,0,49117,41466,84.71.13.181,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1324.6173913043478,4410,22803255364.17392,54,65.81111111111112,210,34307049.83333336,0.0,0.053944486956521764,0.508915,6.150733692433911,1.1e-05,0.1469486333333333,6.672393,13.100637245021225,eth:ethertype:ip:tcp:data,115,90
407,0.7967973039215683,81.273325000,0,0,102,0,47460,12672,192.168.20.106,83.24.195.15,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1227733116,626067707,66,77.5,169,15622429.269230785,66,68.26,167,11187487.459999992,0.0,0.9445853846153848,7.044409,48.192545038671724,0.003797,0.6430977000000003,1.207559,31.512438472970683,eth:ethertype:ip:tcp:data,52,50
408,13407205.819012288,1126205288.797032000,0,0,83,0,20499,51486,124.149.130.132,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,436.07142857142856,1068,319717143.5,54,62.09756097560975,195,6170274.5365853645,0.0,0.449724642857143,0.941066,18.44071578936361,1.2e-05,0.05468565853658536,0.668881,2.1928331248777617,eth:ethertype:ip:tcp,42,41
409,0.0,0.000000000,0,0,1,0,36236,48255,192.168.20.106,62.44.138.184,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2275509580,1393868495,122,122.0,122,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp:bittorrent,1,0
410,0.0,0.000000000,0,0,1,0,41824,51413,192.168.20.106,197.210.47.160,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2756368757,2278449808,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
411,0.10526029535864986,99.786760000,0,0,948,0,64847,57630,41.102.215.65,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,3421436202,458846008,54,1255.8278008298755,2974,364880462810.4277,54,63.77467811158798,185,879432555.7103026,0.0,0.1286184315352698,1.034885,61.86574726008912,2e-06,0.0811001630901287,4.40753,37.71342041903031,eth:ethertype:ip:tcp:data,482,466
412,7313021.3545465,1126205288.600161000,0,0,153,0,46206,45009,192.168.20.106,178.149.7.73,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,58.645161290322584,165,12797684.903225822,54,1675.6813186813188,16114,22749579965.890114,0.0,0.23633538709677412,6.644854,14.446858824239174,0.000113,0.06281283516483518,0.492919,5.65437862303491,eth:ethertype:ip:tcp:data,62,91
413,18.204401,54.613203000,0,0,3,0,46324,10273,192.168.20.106,41.73.105.85,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2941282899,1302564280,54,54.0,54,11664.0,999999,0,0,0,0.0,18.204401,35.839905,39.24086921448537,9999,0,0,0,eth:ethertype:ip:tcp,3,0
414,4772056.30338783,1126205287.599528000,0,0,235,0,52966,16704,192.168.20.106,80.254.90.85,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,57.09615384615385,166,34585167.09615387,54,1430.8473282442749,4410,34600187649.70992,0.0,0.12869207692307685,3.411498,13.264031998513833,4.6e-05,0.050881328244274826,0.42405,6.61540878182163,eth:ethertype:ip:tcp:data,104,131
415,0.1344577881241564,99.633221000,0,0,741,0,17117,40028,188.173.74.207,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,1237296755,4077196657,54,1461.2327188940092,16114,400328085346.40356,54,59.20195439739414,177,328182284.41693807,-2.7e-05,0.10294246313364043,0.891609,44.57447727351146,3e-06,0.17901039739413674,3.365363,54.77963747041007,eth:ethertype:ip:tcp:data,434,307
416,0.14732866666666666,0.441986000,0,0,3,0,59574,5955,192.168.20.106,197.253.66.238,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,653796781,3587161817,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,6.5e-06,1.3e-05,9.192388155425117e-06,0.441973,0.441973,0.441973,0.0,eth:ethertype:ip:tcp,2,1
417,27.3066425,54.613285000,0,0,2,0,42736,64064,192.168.20.106,197.210.64.14,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1425312171,4130572600,54,54.0,54,2916.0,999999,0,0,0,0.0,27.3066425,54.613285,38.61742416637356,9999,0,0,0,eth:ethertype:ip:tcp,2,0
418,0.0,0.000000000,0,0,1,0,46496,12808,192.168.20.106,90.131.42.226,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1494283692,3117944617,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
419,0.14737754666666678,99.479844000,0,0,675,0,15150,47600,120.147.70.119,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,4102307160,4080917802,54,1452.7872860635696,2958,351337571705.1467,54,64.50751879699249,175,292221921.50000006,-8.7e-05,0.15853033496332505,3.2081,64.68149948306592,6e-06,0.1302290864661654,3.360471,34.51467728017408,eth:ethertype:ip:tcp,409,266
420,0.0,0.000000000,0,0,1,0,33746,6881,192.168.20.106,197.210.47.37,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3372851847,3943025007,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
421,24.959968,74.879904000,0,0,3,0,47902,37862,192.168.20.106,46.97.169.44,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3397822688,3892719181,54,54.0,54,11664.0,999999,0,0,0,0.0,24.959968,49.493158,53.854927302679535,9999,0,0,0,eth:ethertype:ip:tcp,3,0
422,0.0,0.000000000,0,0,1,0,35952,4189,192.168.20.106,197.210.47.215,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,4147060538,3517905983,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
423,15.146736666666667,45.440210000,0,0,3,0,39580,17006,192.168.20.106,77.219.4.108,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,291646914,1900538426,54,54.0,54,11664.0,999999,0,0,0,0.0,15.146736666666667,30.720415,32.78835640619167,9999,0,0,0,eth:ethertype:ip:tcp,3,0
424,0.0,0.000000000,0,0,1,0,1025,36746,45.121.91.54,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,505320755,68910600,66,66.0,66,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
425,24.746597,49.493194000,0,0,2,0,59116,49951,192.168.20.106,46.97.169.193,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3518911763,1888980176,54,54.0,54,2916.0,999999,0,0,0,0.0,24.746597,49.493194,34.996973099981346,9999,0,0,0,eth:ethertype:ip:tcp,2,0
426,0.14113501603206388,70.426373000,0,0,499,0,57448,62539,192.168.20.106,188.151.2.120,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3765893996,2706295273,54,61.909574468085104,176,134029145.30319166,54,1396.3601286173634,9014,187378852664.46234,0.0,0.21359788297872334,2.429926,39.94595210286827,-5.9e-05,0.09733109646302252,0.748293,30.173136966142515,eth:ethertype:ip:tcp:data,188,311
427,0.0,0.000000000,0,0,1,0,42076,17086,192.168.20.106,197.210.64.213,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,4062302465,3509490062,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
428,0.0,0.000000000,0,0,1,0,57908,13634,192.168.20.106,91.176.236.116,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,61171741,512088240,75,75.0,75,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp:data,1,0
429,0.1323852204515273,99.686071000,0,0,753,0,46192,34236,81.242.33.218,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,208538494,1862079975,54,1380.3260869565217,8766,401411118148.2014,54,62.58361774744027,158,333954458.573379,-5.6e-05,0.09736734782608696,0.7973,44.6919393247678,5e-06,0.1873620853242321,3.075779,54.71212723636815,eth:ethertype:ip:tcp:data,460,293
430,0.0,0.000000000,0,0,1,0,39802,16197,192.168.20.106,77.219.2.226,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1556428659,4206773011,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
431,16.213318,32.426636000,0,0,2,0,33886,6881,192.168.20.106,37.251.160.243,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3148484626,3630728408,122,122.0,122,14884.0,999999,0,0,0,0.0,16.213318,32.426636,22.929094206667823,9999,0,0,0,eth:ethertype:ip:tcp:bittorrent,2,0
432,-396594973.656137,-1586379894.624548000,0,1,0,0,,,,,aa:ae:08:00:45:00,40:2f:00:60:64:ef,,,66,131105.0,262144,171867908746.0,66,131105.0,262144,171867908746.0,-1586379894.624548,-396594973.656137,1586379894.624548,1773626641.2597213,-1586379894.624548,-396594973.656137,1586379894.624548,1773626641.2597213,eth:llc:data,4,4
433,0.0,0.000000000,0,0,1,0,49624,59789,192.168.20.106,46.97.170.5,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3295049555,637979257,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
434,0.131980125,2.111682000,0,0,16,0,38031,35388,75.67.196.162,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,1936610384,3172703831,54,54.0,54,2916.0,54,1402.2857142857142,1506,332462319.42857134,0.0,0.1431635,0.286327,0.20246376333680058,2e-06,0.1303825,1.76282,1.7544316049086142,eth:ethertype:ip:tcp,2,14
435,-396594972.11686224,-1586379888.467449000,0,1,0,0,,,,,40:2f:08:00:45:00,aa:ae:0c:8b:fd:18,,,54,131099.0,262144,171855322234.0,54,131099.0,262144,171855322234.0,-1586379888.467449,-396594972.11686224,1586379888.467449,1773626634.3758752,-1586379888.467449,-396594972.11686224,1586379888.467449,1773626634.3758752,eth:llc:data,4,4
436,-396594972.97016674,-1586379891.880667000,0,1,0,0,,,,,40:2f:08:00:45:00,aa:ae:0c:8b:fd:18,,,54,131099.0,262144,171855322234.0,54,131099.0,262144,171855322234.0,-1586379891.880667,-396594972.97016674,1586379891.880667,1773626638.1919692,-1586379891.880667,-396594972.97016674,1586379891.880667,1773626638.1919692,eth:llc:data,4,4
437,0.100518,0.301554000,0,0,3,0,51352,2865,192.168.20.106,197.253.66.47,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2184099245,82370163,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,6.5e-06,1.3e-05,9.192388155425117e-06,0.301541,0.301541,0.301541,0.0,eth:ethertype:ip:tcp,2,1
438,2e-05,0.000040000,0,0,2,0,6881,47942,103.212.147.149,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,1881829221,2202428375,66,66.0,66,0.0,66,66.0,66,0.0,0.0,0.0,0,0.0,4e-05,4e-05,4e-05,0.0,eth:ethertype:ip:tcp,1,1
439,0.0,0.000000000,0,0,1,0,44712,6881,192.168.20.106,77.219.8.128,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,177928584,2896912019,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
440,0.0,0.000000000,0,0,1,0,55792,17971,192.168.20.106,77.16.76.45,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1012381376,2600837353,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
441,0.0,0.000000000,0,0,1,0,60160,45529,192.168.20.106,197.210.47.155,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1631905098,2176054010,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
442,0.0,0.000000000,0,0,1,0,52670,64468,192.168.20.106,46.97.168.207,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1093645933,3860950276,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
443,0.0,0.000000000,0,0,1,0,56580,51638,192.168.20.106,46.97.168.238,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3928712928,211267528,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
444,24.888853333333333,74.666560000,0,0,3,0,60506,14082,192.168.20.106,41.73.107.74,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1894617025,311430181,54,54.0,54,11664.0,999999,0,0,0,0.0,24.888853333333333,49.493203,53.722652664967626,9999,0,0,0,eth:ethertype:ip:tcp,3,0
445,375401757.45703334,1126205272.371100000,0,0,2,0,443,42500,74.125.133.189,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,119,119.0,119,0.0,66,66.0,66,0.0,0.0,0.0,0,0.0,5.1e-05,5.1e-05,5.1e-05,0.0,eth:ethertype:ip:tcp:tls,1,1
446,0.7123665000000001,28.494660000,0,0,40,0,53590,443,192.168.20.106,172.217.19.165,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,241053783,1283513327,66,95.65,229,3304856.650000001,66,109.35,236,4319194.55,0.0,1.35698855,14.098326,26.08571670924353,8e-06,0.06774445,0.236621,1.2894694001010454,eth:ethertype:ip:tcp,20,20
447,0.13683806206896543,39.683038000,0,0,290,0,34572,52130,86.193.14.181,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,885795098,1674381784,54,1405.3567251461989,7314,57079232661.041046,54,60.53781512605042,82,51029109.41176472,-5.8e-05,0.07860552046783627,0.560181,13.363575513056649,1e-05,0.22051675630252088,2.493397,26.027239436408145,eth:ethertype:ip:tcp:data,171,119
448,0.10258053202479347,99.297955000,0,0,968,0,51413,48584,85.139.199.102,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,1156890191,2325298007,66,1313.1232323232323,5826,420789979373.4114,66,72.66596194503171,188,1176375843.8816042,-8.3e-05,0.12141967878787868,0.973594,59.981604217883635,4e-06,0.08286514587737842,2.513969,39.113524081058614,eth:ethertype:ip:tcp:data,495,473
449,7558424.75569961,1126205288.599242000,0,0,148,0,33240,60948,192.168.20.106,46.116.249.214,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,64.26984126984127,191,15878379.841269845,54,1404.3411764705882,10218,13917180100.729404,0.0,0.2056365079365079,2.193096,12.760516424203681,-3.3e-05,0.0814123882352941,0.517181,6.840109887544811,eth:ethertype:ip:tcp:data,63,85
450,0.0,0.000000000,0,0,1,0,39418,19303,192.168.20.106,197.210.47.173,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2925639600,151049395,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
451,0.13332029523809527,97.990417000,0,0,735,0,45330,42873,192.168.20.106,77.53.172.221,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3431465812,468628478,54,60.8188679245283,177,257801129.29056507,54,1349.563829787234,10218,400620633596.3202,0.0,0.2060433018867924,3.199114,54.39788874093248,-2.8e-05,0.09231689787234036,0.711349,43.29695715240124,eth:ethertype:ip:tcp:data,265,470
452,0.0,0.000000000,0,0,1,0,59710,37096,192.168.20.106,197.210.47.128,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1384689702,901154617,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
453,38834665.08960414,1126205287.598520000,0,0,28,0,55258,6881,192.168.20.106,200.83.202.246,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,75,76.28571428571429,93,983518.7142857146,66,66.85714285714286,78,755418.8571428572,0.0,0.9326030714285715,6.408246,12.24465950926045,0.049047,0.4387177142857142,0.634232,5.704661695553007,eth:ethertype:ip:tcp:bittorrent,14,14
454,0.882804043478261,81.217972000,0,0,92,0,33062,50431,192.168.20.106,179.221.163.209,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,1842749618,452224594,54,69.20408163265306,185,11034775.306122452,54,57.325581395348834,133,5797047.302325585,0.0,0.773205693877551,3.413585,37.127242112350984,0.413336,1.0076951860465113,6.085734,42.33270087464044,eth:ethertype:ip:tcp:data,49,43
455,4186636.7568683606,1126205287.597589000,0,0,268,0,38602,34572,192.168.20.106,86.193.14.181,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,60.85321100917431,188,43193406.71559627,54,1403.7672955974842,5862,49193448525.06919,0.0,0.10953496330275224,2.099156,11.83555529383657,-5.5e-05,0.05225671069182391,0.500954,8.25717065162514,eth:ethertype:ip:tcp:data,109,159
456,5095951.531218452,1126205288.399278000,0,0,220,0,60330,32724,192.168.20.106,94.137.97.77,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,62.23529411764706,165,39511008.52941176,54,1483.7033898305085,10218,30135830557.95757,0.0,0.13211811764705877,6.583456,13.363211356420278,6.2e-05,0.06605704237288135,0.524235,7.729826522078399,eth:ethertype:ip:tcp:data,102,118
457,0.0,0.000000000,0,0,1,0,57432,10273,192.168.20.106,41.73.107.168,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2341824663,729708789,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
458,0.0,0.000000000,0,0,1,0,45288,23102,192.168.20.106,77.219.3.154,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2662846876,1027748212,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
459,14.5067095,29.013419000,0,0,2,0,57604,26595,192.168.20.106,77.219.15.158,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3095323123,2649125188,54,54.0,54,2916.0,999999,0,0,0,0.0,14.5067095,29.013419,20.51558532030662,9999,0,0,0,eth:ethertype:ip:tcp,2,0
460,23.32548733333333,69.976462000,0,0,3,0,58706,17792,192.168.20.106,41.73.105.214,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,4025681115,1296256222,54,54.0,54,11664.0,999999,0,0,0,0.0,23.32548733333333,46.083243,50.303268394861625,9999,0,0,0,eth:ethertype:ip:tcp,3,0
461,0.0,0.000000000,0,0,1,0,36372,28314,192.168.20.106,41.73.107.156,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3637318283,2028707090,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
462,0.0,0.000000000,0,0,1,0,53952,51413,192.168.20.106,197.210.64.106,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,2902879945,3401275137,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
463,14.5066735,29.013347000,0,0,2,0,52752,35396,192.168.20.106,77.219.14.19,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3741470286,4163243685,54,54.0,54,2916.0,999999,0,0,0,0.0,14.5066735,29.013347,20.515534408618375,9999,0,0,0,eth:ethertype:ip:tcp,2,0
464,0.0,0.000000000,0,0,1,0,57036,45529,192.168.20.106,197.210.47.155,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3874682340,3245429969,54,54.0,54,0.0,999999,0,0,0,0.0,0.0,0,0.0,9999,0,0,0,eth:ethertype:ip:tcp,1,0
465,0.020280150000000004,0.405603000,0,0,20,0,34810,443,192.168.20.106,216.58.207.3,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,3495768888,188537315,66,81.45454545454545,158,664291.4545454545,66,101.22222222222223,140,656553.7777777778,0.0,0.0006895454545454544,0.004683,0.0070502662103188425,1e-05,0.044224222222222234,0.17316,0.3596791768503952,eth:ethertype:ip:tcp:tls,11,9
466,6509857.158374155,1126205288.398729000,0,0,172,0,48096,22484,192.168.20.106,94.61.32.22,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,60.8125,166,14678221.21875,54,1421.1574074074074,11878,23125242015.694443,0.0,0.21579939062499995,1.85545,13.605205455812728,-0.000177,0.06702152777777781,0.448809,7.172205944233232,eth:ethertype:ip:tcp:data,64,108
