flow_no,inter_pkt_arrival,duration,connection_status,land,no_of_wrong_frags,no_of_urgent,src_port,dst_port,src_ip,dst_ip,src_mac,dst_mac,src_bytes,dst_bytes,minfpktl,meanfpktl,maxfpktl,stdfpktl,minbpktl,meanbpktl,maxbpktl,stdbpktl,minfiat,meanfiat,maxfiat,stdfiat,minbiat,meanbiat,maxbiat,stdbiat,protocol,fpackets,bpackets
90,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:ab:0b,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
91,1451293.941557942,1126204098.648963000,0,0,775,0,56544,32296,192.168.20.106,213.89.13.218,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,59.1869918699187,185,474403944.1084039,54,1485.642857142857,14999,362026263521.73303,0.0,0.14101831707317092,6.341757,51.89741935553019,-4.8e-05,0.10303681527093604,0.95897,41.730323739108414,eth:ethertype:ip:tcp:data,369,406
92,1213582.0042545886,1126204099.948258000,0,0,927,0,45719,54118,72.27.173.139,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1338.2217821782178,7402,454901984207.7189,54,57.98341232227488,163,595897828.1966791,-6.9e-05,0.10391409702970295,1.46824,52.37316774619536,4e-06,0.10277256161137455,3.290761,43.26891330392443,eth:ethertype:ip:tcp:data,505,422
93,225240819.90031338,1126204099.501567000,0,0,4,0,60628,23212,192.168.20.106,197.210.47.23,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,26244.0,999999,0,0,0,0.0,24.0008585,54.616654,74.79630808700719,9999,0,0,0,eth:ethertype:ip:tcp,4,0
94,375401366.3582723,1126204099.074817000,0,0,2,0,36290,51413,192.168.20.106,197.210.64.136,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,23.893291,47.786582,33.790216181927015,9999,0,0,0,eth:ethertype:ip:tcp,2,0
95,0.0,0.000000000,0,1,0,0,,,,,45:00:00:34:f4:44,64:ef:aa:ae:08:00,,,66,66.0,66,0.0,66,66.0,66,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
96,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:ef:52,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
97,281551013.6753793,1126204054.701517000,0,0,3,0,37844,5673,192.168.20.106,197.253.66.120,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,1.5e-06,3e-06,2.121320343559643e-06,0.442313,0.442313,0.442313,0.0,eth:ethertype:ip:tcp,2,1
98,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:89:3f,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
99,1269677.6760421826,1126204098.649416000,0,0,886,0,44882,51413,192.168.20.106,109.93.163.38,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,70.89393939393939,169,784174043.888892,66,1304.273469387755,5666,406776239427.5689,0.0,0.1207852323232324,3.396195,47.712187496628346,-8.8e-05,0.10161949591836737,1.687454,49.692253510772744,eth:ethertype:ip:tcp:data,396,490
100,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:09:f9,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
101,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:86:97,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
102,281551013.6753215,1126204054.701286000,0,0,3,0,53410,9295,192.168.20.106,197.253.66.114,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,2e-06,4e-06,2.82842712474619e-06,0.442072,0.442072,0.442072,0.0,eth:ethertype:ip:tcp,2,1
103,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:be:3b,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
104,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:37:a1,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
105,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:78:ba,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
106,12944874.712051183,1126204099.948453000,0,0,86,0,48779,48838,14.200.103.63,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1027.3333333333333,1514,2043740682.6666656,54,56.707317073170735,71,5145183.0731707355,0.0,0.2392924888888889,0.606714,10.530442091978152,8e-06,0.030110707317073174,0.37166,1.2070027505022713,eth:ethertype:ip:tcp:data,45,41
107,187700682.9658192,1126204097.794915000,0,0,5,0,45158,15878,192.168.20.106,197.210.47.63,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,46656.0,999999,0,0,0,0.0,19.200036599999997,51.200215,78.90465286180284,9999,0,0,0,eth:ethertype:ip:tcp,5,0
108,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:8d:95,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
109,12944874.545035472,1126204085.418086000,0,0,86,0,42990,443,192.168.20.106,172.217.19.10,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,137.9,789,28949138.65,66,95.23913043478261,141,18368557.630434778,0.0,1.3735368000000001,31.084139,53.81590830733673,5e-06,0.09642832608695652,0.659672,4.341631103044732,eth:ethertype:ip:tcp,40,46
110,160886299.94021586,1126204099.581511000,0,0,6,0,52632,51413,192.168.20.106,197.210.64.146,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,72900.0,999999,0,0,0,0.0,8.617768166666666,26.880004,44.06312139243649,9999,0,0,0,eth:ethertype:ip:tcp,6,0
111,1361794.5581612792,1126204099.599378000,0,0,826,0,33126,17445,192.168.20.106,181.169.248.90,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,59.21705426356589,160,522478358.31007516,54,1445.2118451025058,8830,400693218403.8902,0.0,0.11130000516795878,7.190416,42.965668164652804,-4.3e-05,0.12759167425968107,2.666139,55.88575751118486,eth:ethertype:ip:tcp:data,387,439
112,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:0a:cb,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
113,1248563.3038643205,1126204100.085617000,0,0,901,0,61445,53220,139.168.208.96,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,1460.3683127572017,5826,501659009662.94214,66,75.14939759036145,183,967947390.6602368,-0.000132,0.15736404938271614,1.702605,76.32200608917887,4e-06,0.05564604096385543,3.353053,23.038779370130005,eth:ethertype:ip:tcp:data,486,415
114,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:bc:bf,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
115,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:d8:c4,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
116,225240819.43098798,1126204097.154940000,0,0,4,0,60714,23212,192.168.20.106,197.210.47.23,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,26244.0,999999,0,0,0,0.0,14.45334175,32.426592,45.00159170562802,9999,0,0,0,eth:ethertype:ip:tcp,4,0
117,1451293.9427818982,1126204099.598753000,0,0,775,0,46318,35341,192.168.20.106,82.6.63.34,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,71.08383233532935,189,560312415.5149693,66,1442.655328798186,13026,402931982173.17285,0.0,0.15418935329341316,2.522396,51.34687655716074,-9.6e-05,0.107221231292517,0.924315,47.1777140989635,eth:ethertype:ip:tcp:data,334,441
118,160886297.91734743,1126204085.421432000,0,0,6,0,39616,6072,192.168.20.106,197.253.66.19,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,26244.0,58,58.0,58,3364.0,0.0,14.39913,57.596462,49.88003274643057,0.430119,0.521199,0.612279,0.5290973105214201,eth:ethertype:ip:tcp,4,2
119,281551022.9553345,1126204091.821338000,0,0,3,0,49980,38598,192.168.20.106,46.97.168.104,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,24.888847333333334,49.493253,53.72264905927262,9999,0,0,0,eth:ethertype:ip:tcp,3,0
120,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:7f:90,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
121,21249133.963713735,1126204100.076828000,0,0,52,0,35306,58692,196.189.160.30,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1486.888888888889,4410,1495459668.9629629,54,64.96,74,2430662.32,-0.000113,0.04825744444444444,0.249111,1.2575279091536873,1.6e-05,0.19149723999999996,2.324941,4.632550224505693,eth:ethertype:ip:tcp:data,27,25
122,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:79:8e,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
123,1383543.1205772273,1126204100.149863000,0,0,813,0,57526,30449,192.168.20.106,58.108.119.24,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,57.835260115606935,163,398128928.2861256,54,1318.3190578158458,5862,377409946700.06525,0.0,0.12492944797687856,12.803459,43.107880078902916,2.5e-05,0.12099371092077084,1.08514,56.38364004075331,eth:ethertype:ip:tcp:data,346,467
124,1501605.4658650665,1126204099.398800000,0,0,749,0,50170,12723,192.168.20.106,85.240.170.236,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,72.11963190184049,179,549381250.6349704,66,1499.8486997635935,5826,400608889949.40094,0.0,0.14969602760736203,2.693274,48.65335990195128,-6.4e-05,0.118760330969267,1.049734,50.11738163996559,eth:ethertype:ip:tcp:data,326,423
125,225240819.3029766,1126204096.514883000,0,0,4,0,41334,16197,192.168.20.106,77.219.2.226,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,26244.0,999999,0,0,0,0.0,20.266661,46.079867,63.147356409007415,9999,0,0,0,eth:ethertype:ip:tcp,4,0
126,1373419.633658861,1126204099.600266000,0,0,819,0,59668,53007,192.168.20.106,75.155.191.176,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,69.92893401015229,175,755264326.6802006,66,1498.64,10146,403763564384.2664,0.0,0.12789098477157365,3.639186,50.26327286475628,0.0,0.11219647529411757,1.160375,47.571809867712076,eth:ethertype:ip:tcp:data,394,425
127,281551005.14205897,1126204020.568236000,0,0,3,0,38664,42929,192.168.20.106,197.253.66.115,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,4e-06,8e-06,5.65685424949238e-06,0.567392,0.567392,0.567392,0.0,eth:ethertype:ip:tcp,2,1
128,281551025.03539073,1126204100.141563000,0,0,3,0,45516,28374,192.168.20.106,77.219.2.48,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,15.146785666666666,30.720257,32.78842061075575,9999,0,0,0,eth:ethertype:ip:tcp,3,0
129,225240819.7722992,1126204098.861496000,0,0,4,0,57960,4985,192.168.20.106,77.219.9.136,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,26244.0,999999,0,0,0,0.0,14.87998175,34.133223,46.397239910700655,9999,0,0,0,eth:ethertype:ip:tcp,4,0
130,375401362.3749187,1126204087.124756000,0,0,2,0,46366,6606,192.168.20.106,197.210.64.44,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,30.7182535,61.436507,43.442170712114795,9999,0,0,0,eth:ethertype:ip:tcp,2,0
131,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:51:7d,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
132,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:07:fe,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
133,281551010.2620607,1126204041.048243000,0,0,3,0,57094,6079,192.168.20.106,197.253.66.89,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,6.5e-06,1.3e-05,9.192388155425117e-06,0.521862,0.521862,0.521862,0.0,eth:ethertype:ip:tcp,2,1
134,375401361.8071247,1126204085.421374000,0,0,2,0,47634,23278,192.168.20.106,197.210.64.181,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,29.8665595,59.733119,42.237693506323005,9999,0,0,0,eth:ethertype:ip:tcp,2,0
135,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:10:29,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
136,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:c5:09,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
137,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:27:db,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
138,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:e4:eb,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
139,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:a7:f8,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
140,375401364.08162403,1126204092.244872000,0,0,2,0,50708,23212,192.168.20.106,197.210.64.7,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,29.0116515,58.023303,41.02867101814174,9999,0,0,0,eth:ethertype:ip:tcp,2,0
141,375401364.081619,1126204092.244857000,0,0,2,0,44808,24874,192.168.20.106,197.210.64.8,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,29.011629,58.023258,41.02863919833659,9999,0,0,0,eth:ethertype:ip:tcp,2,0
142,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:28:e7,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
143,160886299.97070083,1126204099.794906000,0,0,6,0,56792,6684,192.168.20.106,197.210.64.127,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,72900.0,999999,0,0,0,0.0,8.937774833333334,27.306665,45.67031856605455,9999,0,0,0,eth:ethertype:ip:tcp,6,0
144,375401366.35831237,1126204099.074937000,0,0,2,0,59528,17971,192.168.20.106,77.16.76.45,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,18.77355,37.5471,26.54980902388942,9999,0,0,0,eth:ethertype:ip:tcp,2,0
145,160886299.99355656,1126204099.954896000,0,0,6,0,54490,51413,192.168.20.106,197.210.64.106,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,72900.0,999999,0,0,0,0.0,9.817781,30.720017,50.20125915102092,9999,0,0,0,eth:ethertype:ip:tcp,6,0
146,1656182.4976446163,1126204098.398339000,0,0,679,0,49538,62421,192.168.20.106,91.180.56.25,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,60.80161943319838,164,223717934.63157848,54,1450.8587962962963,7314,391025832225.7298,0.0,0.20188695141700394,2.296437,49.666216024713314,-8.4e-05,0.11162078703703696,1.467614,48.10896753463879,eth:ethertype:ip:tcp:data,247,432
147,0.0,0.000000000,0,1,0,0,,,,,45:00:00:3a:66:88,fd:18:40:2f:08:00,,,72,72.0,72,0.0,72,72.0,72,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
148,16321798.537316492,1126204099.074838000,0,0,68,0,38842,443,192.168.20.106,172.217.19.170,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,66,189.5151515151515,940,36845865.75757576,66,96.48571428571428,260,10763235.88571428,0.0,2.5315456969696974,45.830702,81.46290497539529,4e-06,0.1031523714285714,0.476154,3.509836535664205,eth:ethertype:ip:tcp,33,35
149,281551023.59537774,1126204094.381511000,0,0,3,0,47800,37862,192.168.20.106,46.97.169.44,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,21.191079333333334,42.666592,45.8224199479848,9999,0,0,0,eth:ethertype:ip:tcp,3,0
150,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:e9:85,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
151,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:1a:2d,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
152,281551011.96872646,1126204047.874906000,0,0,3,0,53812,2865,192.168.20.106,197.253.66.47,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,6e-06,1.2e-05,8.485281374238571e-06,0.281997,0.281997,0.281997,0.0,eth:ethertype:ip:tcp,2,1
153,225240819.30298656,1126204096.514933000,0,0,4,0,37474,22491,192.168.20.106,77.219.3.137,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,26244.0,999999,0,0,0,0.0,20.26667625,46.080023,63.14741160265149,9999,0,0,0,eth:ethertype:ip:tcp,4,0
154,225240819.43097702,1126204097.154885000,0,0,4,0,36768,37096,192.168.20.106,197.210.47.51,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,26244.0,999999,0,0,0,0.0,14.45332075,32.426548,45.00153102745281,9999,0,0,0,eth:ethertype:ip:tcp,4,0
155,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:ed:76,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
156,1282692.5949869873,1126204098.398575000,0,0,877,0,54980,35107,192.168.20.106,79.114.2.249,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,59.174418604651166,185,644440273.7930245,54,1429.1185682326623,7314,406262676973.3148,0.0,0.12930749069767447,3.717656,55.474726915835085,-6e-05,0.09428644519015662,0.852004,42.05219344586168,eth:ethertype:ip:tcp:data,430,447
157,281551011.9687312,1126204047.874925000,0,0,3,0,38436,6072,192.168.20.106,197.253.66.19,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,58,58.0,58,0.0,0.0,4.5e-06,9e-06,6.363961030678928e-06,0.27998,0.27998,0.27998,0.0,eth:ethertype:ip:tcp,2,1
158,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:ca:a2,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
159,375401363.51385,1126204090.541550000,0,0,2,0,39788,10304,192.168.20.106,197.210.64.30,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,29.0133045,58.026609,41.03100871316035,9999,0,0,0,eth:ethertype:ip:tcp,2,0
160,0.0,0.000000000,0,1,0,0,,,,,45:00:00:31:03:15,fd:18:40:2f:08:00,,,63,63.0,63,0.0,63,63.0,63,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
161,0.0,0.000000000,0,1,0,0,,,,,45:00:00:34:62:d1,64:ef:aa:ae:08:00,,,66,66.0,66,0.0,66,66.0,66,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
162,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:e2:9a,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
163,225240820.02828702,1126204100.141435000,0,0,4,0,49962,16889,192.168.20.106,77.219.11.149,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,26244.0,999999,0,0,0,0.0,11.78663175,26.879986,36.72655290712272,9999,0,0,0,eth:ethertype:ip:tcp,4,0
164,225240819.94294637,1126204099.714732000,0,0,4,0,54170,16557,192.168.20.106,197.210.47.30,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,26244.0,999999,0,0,0,0.0,23.199952500000002,52.906561,72.29932564908115,9999,0,0,0,eth:ethertype:ip:tcp,4,0
165,281551022.95532674,1126204091.821307000,0,0,3,0,51324,45015,192.168.20.106,46.97.169.53,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,24.888844000000002,49.493338,53.722655690906,9999,0,0,0,eth:ethertype:ip:tcp,3,0
166,0.0,0.000000000,0,1,0,0,,,,,45:00:00:34:ba:db,64:ef:aa:ae:08:00,,,66,66.0,66,0.0,66,66.0,66,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
167,375401366.494009,1126204099.482027000,0,0,2,0,50463,41414,3.83.126.237,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,66.0,66,0.0,66,66.0,66,0.0,0.0,0.0,0,0.0,3.2e-05,3.2e-05,3.2e-05,0.0,eth:ethertype:ip:tcp,1,1
168,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:fb:ad,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
169,160886299.94022346,1126204099.581564000,0,0,6,0,46748,17086,192.168.20.106,197.210.64.213,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,72900.0,999999,0,0,0,0.0,8.617778166666668,27.093323,44.07452947126148,9999,0,0,0,eth:ethertype:ip:tcp,6,0
170,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:b8:b7,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
171,187700682.9302478,1126204097.581487000,0,0,5,0,47698,27412,192.168.20.106,197.210.64.26,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,46656.0,999999,0,0,0,0.0,16.768038,44.373507,68.89328996043533,9999,0,0,0,eth:ethertype:ip:tcp,5,0
172,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:e7:ed,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
173,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:31:1a,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
174,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:dd:53,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
175,10332147.57658889,1126204085.848189000,0,0,108,0,50888,54458,192.168.20.106,114.77.121.96,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,65.2,157,12396198.763636375,54,54.60377358490566,66,8062176.603773589,0.0,0.7540855999999999,6.747484,40.74062335858003,0.196622,0.7512152264150944,2.927791,39.06481892931469,eth:ethertype:ip:tcp:data,55,53
176,40221574.341603465,1126204081.564897000,0,0,27,0,443,46108,74.125.133.189,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,66,119.57142857142857,269,2418304.857142857,66,92.23076923076923,356,1230847.3846153847,0.0,5.746688,24.211501,75.2380681273784,9e-06,0.004061846153846155,0.043656,0.05009141341280268,eth:ethertype:ip:tcp:tls,14,13
177,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:5f:c3,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
178,375401360.100463,1126204080.301389000,0,0,2,0,39170,10639,192.168.20.106,197.210.47.208,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,2916.0,999999,0,0,0,0.0,34.9866785,69.973357,49.47863523708717,9999,0,0,0,eth:ethertype:ip:tcp,2,0
179,0.0,0.000000000,0,1,0,0,,,,,45:00:00:28:a8:4f,fd:18:40:2f:08:00,,,54,54.0,54,0.0,54,54.0,54,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,eth:ethertype:data,1,1
180,281551021.782053,1126204087.128212000,0,0,3,0,53348,2720,192.168.20.106,77.219.1.52,0c:8b:fd:18:40:2f,00:60:64:ef:aa:ae,,,54,54.0,54,11664.0,999999,0,0,0,0.0,28.444448333333337,56.319988,61.36094225052997,9999,0,0,0,eth:ethertype:ip:tcp,3,0
181,1351985.7142236012,1126204099.948260000,0,0,832,0,32172,51532,197.90.194.250,192.168.20.106,00:60:64:ef:aa:ae,0c:8b:fd:18:40:2f,,,54,1514.4940898345153,9191,408470702010.6833,54,59.784841075794624,162,594980281.4034222,-9.5e-05,0.1121446501182033,0.928922,47.32553768520382,5e-06,0.1274137579462103,3.085264,51.98691084046661,eth:ethertype:ip:tcp:data,423,409
